0,1,2,3,4
$RQOBS,000053.6413,39176,56,*4C
$RQOBS,000053.6529,39224,52,*44
$RQOBS,000053.6645,39273,-14,*60
$RQOBS,000053.6761,39278,45,*45
$RQOBS,000053.6877,39181,180,*70
$RQOBS,000053.6993,39171,262,*7B
$RQOBS,000053.7109,39135,163,*73
$RQOBS,000053.7225,39126,140,*7D
$RQOBS,000053.7341,39139,59,*49
$RQOBS,000053.7457,39289,60,*4B
$RQOBS,000053.7573,39328,136,*74
$RQOBS,000053.7689,39282,209,*7C
$RQOBS,000053.7805,39220,398,*77
$RQOBS,000053.7921,39196,417,*7E
$RQOBS,000053.8037,39313,231,*72
$RQOBS,000053.8153,39290,28,*41
$RQOBS,000053.8269,39313,34,*4C
$RQOBS,000053.8385,39294,154,*76
$RQOBS,000053.8501,39268,113,*7C
$RQOBS,000053.8617,39151,40,*46
$RQOBS,000053.8733,39216,200,*77
$RQOBS,000053.8849,39319,135,*7E
$RQOBS,000053.8965,39360,179,*77
$RQOBS,000053.9081,39354,266,*7F
$RQOBS,000053.9197,39399,-30,*64
$RQOBS,000053.9313,39410,35,*44
$RQOBS,000053.9428,39258,147,*75
$RQOBS,000053.9545,39095,141,*7A
$RQOBS,000053.9661,39194,138,*71
$RQOBS,000053.9777,39290,197,*75
$RQOBS,000053.9893,39350,126,*77
$RQOBS,000054.0009,39321,-43,*6B
$RQOBS,000054.0124,39370,-90,*6F
$RQOBS,000054.0240,39358,5,*75
$RQOBS,000054.0356,39385,-34,*6C
$RQOBS,000054.0472,39350,210,*7C
$RQOBS,000054.0588,39318,89,*46
$RQOBS,000054.0704,39257,-47,*65
$RQOBS,000054.0820,39264,-48,*63
$RQOBS,000054.0936,39321,-36,*6C
$RQOBS,000054.1053,39321,-57,*60
$RQOBS,000054.1168,39275,45,*47
$RQOBS,000054.1284,39188,164,*75
$RQOBS,000054.1400,39359,161,*74
$RQOBS,000054.1516,39185,151,*72
$RQOBS,000054.1632,39027,122,*7A
$RQOBS,000054.1748,39225,163,*73
$RQOBS,000054.1864,39133,198,*72
$RQOBS,000054.1980,39206,48,*40
$RQOBS,000054.2096,39362,52,*45
$RQOBS,000054.2212,39280,67,*40
$RQOBS,000054.2328,39288,324,*74
$RQOBS,000054.2444,39288,263,*7B
$RQOBS,000054.2560,39266,139,*70
$RQOBS,000054.2676,39347,90,*44
$RQOBS,000054.2792,39427,40,*43
$RQOBS,000054.2907,39411,101,*70
$RQOBS,000054.3024,39291,107,*71
$RQOBS,000054.3140,39323,199,*7D
$RQOBS,000054.3256,39290,-15,*68
$RQOBS,000054.3372,39203,-104,*54
$RQOBS,000054.3488,39229,-15,*6F
$RQOBS,000054.3604,39301,64,*49
$RQOBS,000054.3719,39257,130,*76
$RQOBS,000054.3835,39167,83,*4E
$RQOBS,000054.3951,39254,-63,*6D
$RQOBS,000054.4067,39251,93,*41
$RQOBS,000054.4183,39300,8,*7D
$RQOBS,000054.4299,39235,-45,*66
$RQOBS,000054.4415,39249,-97,*60
$RQOBS,000054.4531,39289,120,*7B
$RQOBS,000054.4647,39356,204,*7F
$RQOBS,000054.4763,39344,136,*79
$RQOBS,000054.4879,39358,104,*71
$RQOBS,000054.4995,39232,297,*76
$RQOBS,000054.5111,39158,302,*71
$RQOBS,000054.5227,39323,241,*7F
$RQOBS,000054.5343,39408,126,*70
$RQOBS,000054.5459,39429,5,*7F
$RQOBS,000054.5575,39212,277,*79
$RQOBS,000054.5691,39151,55,*46
$RQOBS,000054.5808,39246,6,*7B
$RQOBS,000054.5923,39268,5,*7C
$RQOBS,000054.6039,39330,-31,*6B
$RQOBS,000054.6155,39261,179,*75
$RQOBS,000054.6271,39109,309,*78
$RQOBS,000054.6387,39231,138,*78
$RQOBS,000054.6503,39240,51,*4A
$RQOBS,000054.6619,39125,89,*47
$RQOBS,000054.6735,39206,131,*78
$RQOBS,000054.6851,39309,154,*78
$RQOBS,000054.6967,39329,36,*4B
$RQOBS,000054.7083,39283,72,*48
$RQOBS,000054.7199,39299,182,*77
$RQOBS,000054.7315,39414,198,*79
$RQOBS,000054.7431,39363,319,*74
$RQOBS,000054.7547,39351,346,*7F
$RQOBS,000054.7663,39244,243,*7B
$RQOBS,000054.7779,39280,223,*7F
$RQOBS,000054.7895,39249,209,*7F
$RQOBS,000054.8011,39322,169,*7D
$RQOBS,000054.8127,39409,176,*79
$RQOBS,000054.8243,39277,66,*47
$RQOBS,000054.8358,39171,18,*40
$RQOBS,000054.8474,39074,95,*48
$RQOBS,000054.8590,39264,174,*7E
$RQOBS,000054.8707,39246,123,*70
$RQOBS,000054.8822,39247,197,*76
$RQOBS,000054.8938,39143,172,*70
$RQOBS,000054.9054,39103,44,*42
$RQOBS,000054.9170,39441,27,*43
$RQOBS,000054.9286,39356,121,*7F
$RQOBS,000054.9402,39216,151,*77
$RQOBS,000054.9518,39289,28,*44
$RQOBS,000054.9634,39356,14,*45
$RQOBS,000054.9750,39355,45,*41
$RQOBS,000054.9866,39253,110,*7D
$RQOBS,000054.9982,39306,75,*45
$RQOBS,000055.0098,39361,-72,*64
$RQOBS,000055.0214,39370,9,*73
$RQOBS,000055.0330,39228,123,*71
$RQOBS,000055.0446,39083,13,*46
$RQOBS,000055.0562,39167,-103,*57
$RQOBS,000055.0678,39225,118,*7D
$RQOBS,000055.0794,39210,245,*73
$RQOBS,000055.0910,39209,200,*78
$RQOBS,000055.1026,39292,182,*7E
$RQOBS,000055.1142,39356,146,*7C
$RQOBS,000055.1258,39229,-16,*64
$RQOBS,000055.1374,39247,166,*78
$RQOBS,000055.1490,39280,347,*7F
$RQOBS,000055.1606,39244,425,*79
$RQOBS,000055.1722,39244,250,*7A
$RQOBS,000055.1838,39277,-61,*63
$RQOBS,000055.1954,39368,-33,*60
$RQOBS,000055.2070,39279,47,*43
$RQOBS,000055.2186,39169,-78,*68
$RQOBS,000055.2302,39239,-16,*68
$RQOBS,000055.2418,39338,301,*7C
$RQOBS,000055.2534,39222,278,*76
$RQOBS,000055.2650,39125,189,*7E
$RQOBS,000055.2766,39233,-44,*63
$RQOBS,000055.2881,39240,-206,*55
$RQOBS,000055.2998,39222,-28,*66
$RQOBS,000055.3113,39198,134,*7F
$RQOBS,000055.3230,39163,89,*4E
$RQOBS,000055.3345,39225,43,*4A
$RQOBS,000055.3461,39219,189,*73
$RQOBS,000055.3578,39196,292,*77
$RQOBS,000055.3694,39268,223,*7E
$RQOBS,000055.3810,39201,-8,*55
$RQOBS,000055.3925,39278,45,*48
$RQOBS,000055.4041,39283,124,*76
$RQOBS,000055.4157,39346,97,*41
$RQOBS,000055.4273,39469,82,*4A
$RQOBS,000055.4389,39453,51,*49
$RQOBS,000055.4505,39443,94,*43
$RQOBS,000055.4621,39353,22,*4D
$RQOBS,000055.4737,39258,-1,*5D
$RQOBS,000055.4853,39239,47,*48
$RQOBS,000055.4969,39273,53,*4B
$RQOBS,000055.5085,39272,7,*71
$RQOBS,000055.5201,39183,178,*7B
$RQOBS,000055.5317,39306,110,*7C
$RQOBS,000055.5433,39402,67,*4F
$RQOBS,000055.5549,39358,91,*42
$RQOBS,000055.5665,39399,-49,*6A
$RQOBS,000055.5781,39317,-28,*60
$RQOBS,000055.5897,39227,208,*77
$RQOBS,000055.6013,39310,48,*43
$RQOBS,000055.6129,39311,221,*77
$RQOBS,000055.6245,39171,376,*79
$RQOBS,000055.6361,39210,174,*7A
$RQOBS,000055.6477,39299,91,*41
$RQOBS,000055.6593,39223,-6,*58
$RQOBS,000055.6708,39278,-4,*54
$RQOBS,000055.6825,39324,-78,*67
$RQOBS,000055.6941,39264,25,*44
$RQOBS,000055.7057,39311,47,*4C
$RQOBS,000055.7173,39395,-113,*5A
$RQOBS,000055.7289,39294,-16,*68
$RQOBS,000055.7405,39172,255,*79
$RQOBS,000055.7521,39332,307,*7E
$RQOBS,000055.7637,39313,231,*7D
$RQOBS,000055.7753,39235,120,*78
$RQOBS,000055.7869,39276,130,*78
$RQOBS,000055.7985,39273,174,*7E
$RQOBS,000055.8101,39187,88,*4F
$RQOBS,000055.8217,39163,-23,*6D
$RQOBS,000055.8333,39217,54,*47
$RQOBS,000055.8449,39166,106,*7E
$RQOBS,000055.8565,39226,222,*73
$RQOBS,000055.8681,39306,65,*48
$RQOBS,000055.8796,39135,163,*7A
$RQOBS,000055.8913,39229,227,*74
$RQOBS,000055.9029,39320,145,*7A
$RQOBS,000055.9145,39272,191,*7E
$RQOBS,000055.9261,39240,311,*70
$RQOBS,000055.9377,39178,360,*78
$RQOBS,000055.9493,39196,254,*73
$RQOBS,000055.9609,39317,89,*4B
$RQOBS,000055.9724,39427,19,*48
$RQOBS,000055.9840,39420,-8,*5F
$RQOBS,000055.9956,39380,185,*7D
$RQOBS,000056.0073,39395,168,*7E
$RQOBS,000056.0188,39331,11,*4A
$RQOBS,000056.0304,39355,33,*4E
$RQOBS,000056.0420,39369,103,*72
$RQOBS,000056.0536,39308,98,*40
$RQOBS,000056.0652,39186,169,*7A
$RQOBS,000056.0768,39148,33,*4E
$RQOBS,000056.0884,39269,-105,*5A
$RQOBS,000056.1001,39274,-110,*56
$RQOBS,000056.1117,39258,-93,*64
$RQOBS,000056.1233,39383,-136,*58
$RQOBS,000056.1349,39414,-111,*58
$RQOBS,000056.1465,39149,43,*47
$RQOBS,000056.1580,39143,124,*77
$RQOBS,000056.1697,39177,278,*7F
$RQOBS,000056.1813,39259,158,*73
$RQOBS,000056.1929,39276,-86,*69
$RQOBS,000056.2045,39159,80,*4C
$RQOBS,000056.2160,39222,101,*7D
$RQOBS,000056.2277,39239,-18,*66
$RQOBS,000056.2393,39301,135,*74
$RQOBS,000056.2509,39254,256,*76
$RQOBS,000056.2625,39192,23,*42
$RQOBS,000056.2741,39195,-142,*5D
$RQOBS,000056.2857,39286,-3,*50
$RQOBS,000056.2972,39285,220,*7B
$RQOBS,000056.3089,39255,269,*77
$RQOBS,000056.3205,39318,292,*7D
$RQOBS,000056.3321,39334,224,*79
$RQOBS,000056.3437,39318,136,*77
$RQOBS,000056.3553,39431,-63,*64
$RQOBS,000056.3669,39408,-128,*5A
$RQOBS,000056.3785,39294,-66,*61
$RQOBS,000056.3901,39237,211,*75
$RQOBS,000056.4017,39265,237,*7F
$RQOBS,000056.4133,39276,40,*48
$RQOBS,000056.4249,39207,-59,*65
$RQOBS,000056.4365,39278,-144,*5F
$RQOBS,000056.4481,39206,-158,*56
$RQOBS,000056.4597,39195,-48,*69
$RQOBS,000056.4713,39191,175,*71
$RQOBS,000056.4829,39142,64,*48
$RQOBS,000056.4944,39182,-40,*65
$RQOBS,000056.5061,39328,114,*75
$RQOBS,000056.5177,39254,100,*7C
$RQOBS,000056.5293,39201,21,*47
$RQOBS,000056.5408,39258,85,*41
$RQOBS,000056.5525,39274,226,*7A
$RQOBS,000056.5641,39313,199,*7C
$RQOBS,000056.5757,39359,295,*7B
$RQOBS,000056.5873,39315,337,*73
$RQOBS,000056.5989,39365,289,*74
$RQOBS,000056.6105,39363,74,*4D
$RQOBS,000056.6221,39340,25,*4D
$RQOBS,000056.6337,39298,37,*4C
$RQOBS,000056.6453,39283,207,*72
$RQOBS,000056.6569,39405,328,*7E
$RQOBS,000056.6685,39385,147,*7B
$RQOBS,000056.6801,39281,-66,*63
$RQOBS,000056.6917,39224,-203,*5B
$RQOBS,000056.7033,39134,-20,*64
$RQOBS,000056.7149,39211,228,*7B
$RQOBS,000056.7265,39258,128,*78
$RQOBS,000056.7381,39152,-135,*5B
$RQOBS,000056.7497,39186,-249,*5A
$RQOBS,000056.7613,39278,-39,*63
$RQOBS,000056.7729,39283,252,*7D
$RQOBS,000056.7845,39168,271,*7F
$RQOBS,000056.7961,39401,195,*7B
$RQOBS,000056.8077,39419,147,*7C
$RQOBS,000056.8193,39348,282,*7E
$RQOBS,000056.8309,39295,188,*77
$RQOBS,000056.8425,39209,18,*43
$RQOBS,000056.8541,39213,-76,*6E
$RQOBS,000056.8657,39257,-90,*62
$RQOBS,000056.8773,39383,110,*79
$RQOBS,000056.8889,39269,214,*71
$RQOBS,000056.9005,39252,91,*4B
$RQOBS,000056.9121,39326,-111,*5A
$RQOBS,000056.9237,39265,-35,*6F
$RQOBS,000056.9353,39361,280,*78
$RQOBS,000056.9469,39480,73,*40
$RQOBS,000056.9585,39451,-68,*68
$RQOBS,000056.9701,39324,-22,*6D
$RQOBS,000056.9817,39310,150,*7B
$RQOBS,000056.9933,39281,75,*43
$RQOBS,000057.0049,39172,53,*44
$RQOBS,000057.0164,39252,90,*44
$RQOBS,000057.0280,39404,74,*42
$RQOBS,000057.0396,39251,-27,*69
$RQOBS,000057.0512,39238,-72,*6C
$RQOBS,000057.0628,39369,-47,*65
$RQOBS,000057.0744,39253,26,*4C
$RQOBS,000057.0860,39191,-128,*5A
$RQOBS,000057.0977,39310,-227,*5A
$RQOBS,000057.1093,39333,-33,*6E
$RQOBS,000057.1208,39370,164,*77
$RQOBS,000057.1325,39325,187,*74
$RQOBS,000057.1441,39332,153,*7E
$RQOBS,000057.1557,39424,148,*72
$RQOBS,000057.1673,39287,115,*70
$RQOBS,000057.1789,39226,114,*7E
$RQOBS,000057.1905,39259,-5,*50
$RQOBS,000057.2020,39284,91,*4D
$RQOBS,000057.2136,39289,86,*40
$RQOBS,000057.2252,39268,207,*75
$RQOBS,000057.2368,39175,156,*75
$RQOBS,000057.2484,39145,200,*73
$RQOBS,000057.2600,39220,216,*7A
$RQOBS,000057.2716,39185,170,*73
$RQOBS,000057.2832,39199,240,*77
$RQOBS,000057.2948,39268,64,*42
$RQOBS,000057.3064,39137,44,*4F
$RQOBS,000057.3180,39026,270,*70
$RQOBS,000057.3296,39169,336,*7D
$RQOBS,000057.3412,39321,116,*79
$RQOBS,000057.3528,39315,-43,*6A
$RQOBS,000057.3644,39236,32,*48
$RQOBS,000057.3760,39175,-82,*6D
$RQOBS,000057.3876,39128,-192,*5D
$RQOBS,000057.3992,39322,58,*44
$RQOBS,000057.4109,39273,46,*43
$RQOBS,000057.4224,39229,117,*75
$RQOBS,000057.4340,39293,73,*44
$RQOBS,000057.4456,39264,63,*4D
$RQOBS,000057.4572,39322,-94,*6C
$RQOBS,000057.4688,39418,24,*42
$RQOBS,000057.4804,39412,128,*7F
$RQOBS,000057.4920,39244,96,*49
$RQOBS,000057.5036,39208,90,*48
$RQOBS,000057.5152,39303,5,*7D
$RQOBS,000057.5267,39329,97,*4B
$RQOBS,000057.5384,39292,39,*42
$RQOBS,000057.5500,39222,112,*7B
$RQOBS,000057.5616,39186,7,*77
$RQOBS,000057.5731,39187,44,*45
$RQOBS,000057.5848,39194,58,*4B
$RQOBS,000057.5964,39266,-61,*6D
$RQOBS,000057.6080,39319,79,*40
$RQOBS,000057.6196,39334,186,*78
$RQOBS,000057.6312,39368,158,*7C
$RQOBS,000057.6428,39418,-13,*61
$RQOBS,000057.6544,39415,-76,*64
$RQOBS,000057.6660,39377,38,*45
$RQOBS,000057.6775,39356,200,*7A
$RQOBS,000057.6892,39352,188,*7B
$RQOBS,000057.7008,39309,216,*7B
$RQOBS,000057.7124,39362,162,*79
$RQOBS,000057.7240,39228,135,*75
$RQOBS,000057.7356,39167,96,*43
$RQOBS,000057.7471,39305,101,*78
$RQOBS,000057.7588,39221,129,*72
$RQOBS,000057.7704,39199,82,*44
$RQOBS,000057.7819,39048,2,*72
$RQOBS,000057.7935,39073,-74,*69
$RQOBS,000057.8051,39115,-209,*54
$RQOBS,000057.8168,39239,-24,*6F
$RQOBS,000057.8283,39330,224,*7E
$RQOBS,000057.8399,39214,92,*4C
$RQOBS,000057.8515,39134,-45,*68
$RQOBS,000057.8631,39089,158,*7A
$RQOBS,000057.8748,39045,122,*78
$RQOBS,000057.8863,39110,-32,*62
$RQOBS,000057.8979,39203,-170,*5E
$RQOBS,000057.9095,39333,-123,*50
$RQOBS,000057.9211,39300,94,*4E
$RQOBS,000057.9327,39130,93,*4C
$RQOBS,000057.9443,39311,72,*47
$RQOBS,000057.9559,39417,37,*4D
$RQOBS,000057.9675,39335,120,*70
$RQOBS,000057.9791,39318,129,*7D
$RQOBS,000057.9907,39327,-12,*64
$RQOBS,000058.0023,39349,46,*49
$RQOBS,000058.0139,39235,185,*77
$RQOBS,000058.0255,39235,-45,*6E
$RQOBS,000058.0371,39278,-26,*65
$RQOBS,000058.0487,39282,136,*73
$RQOBS,000058.0603,39244,138,*79
$RQOBS,000058.0719,39244,-53,*62
$RQOBS,000058.0835,39179,-308,*53
$RQOBS,000058.0951,39200,-145,*56
$RQOBS,000058.1067,39282,56,*4F
$RQOBS,000058.1183,39255,122,*7C
$RQOBS,000058.1299,39281,48,*40
$RQOBS,000058.1415,39345,-142,*5D
$RQOBS,000058.1531,39225,-61,*6D
$RQOBS,000058.1647,39284,57,*4C
$RQOBS,000058.1763,39241,11,*40
$RQOBS,000058.1879,39286,-51,*66
$RQOBS,000058.1995,39320,79,*4F
$RQOBS,000058.2111,39323,40,*41
$RQOBS,000058.2227,39221,292,*79
$RQOBS,000058.2343,39283,402,*7D
$RQOBS,000058.2459,39297,389,*70
$RQOBS,000058.2575,39192,233,*79
$RQOBS,000058.2691,39281,84,*4F
$RQOBS,000058.2806,39358,68,*48
$RQOBS,000058.2922,39422,170,*7D
$RQOBS,000058.3039,39340,50,*4F
$RQOBS,000058.3154,39297,-13,*64
$RQOBS,000058.3270,39289,-22,*6C
$RQOBS,000058.3386,39289,-167,*54
$RQOBS,000058.3503,39245,110,*72
$RQOBS,000058.3618,39189,194,*74
$RQOBS,000058.3735,39186,39,*43
$RQOBS,000058.3850,39157,-54,*65
$RQOBS,000058.3966,39178,34,*47
$RQOBS,000058.4082,39220,269,*77
$RQOBS,000058.4198,39231,217,*74
$RQOBS,000058.4314,39075,-71,*6F
$RQOBS,000058.4430,39232,-10,*68
$RQOBS,000058.4546,39305,-63,*69
$RQOBS,000058.4662,39296,-116,*54
$RQOBS,000058.4778,39197,-71,*6C
$RQOBS,000058.4894,39269,-116,*53
$RQOBS,000058.5010,39385,-231,*53
$RQOBS,000058.5126,39281,21,*4C
$RQOBS,000058.5242,39207,4,*74
$RQOBS,000058.5358,39289,-89,*60
$RQOBS,000058.5474,39269,-123,*56
$RQOBS,000058.5590,39252,-9,*5C
$RQOBS,000058.5706,39286,113,*7F
$RQOBS,000058.5822,39193,101,*72
$RQOBS,000058.5938,39190,-22,*66
$RQOBS,000058.6054,39255,11,*41
$RQOBS,000058.6170,39197,153,*7C
$RQOBS,000058.6286,39117,101,*79
$RQOBS,000058.6402,39218,120,*7C
$RQOBS,000058.6518,39303,226,*78
$RQOBS,000058.6634,39312,421,*74
$RQOBS,000058.6750,39279,166,*7D
$RQOBS,000058.6866,39202,-52,*60
$RQOBS,000058.6982,39214,75,*44
$RQOBS,000058.7098,39263,94,*48
$RQOBS,000058.7213,39273,101,*75
$RQOBS,000058.7330,39235,254,*74
$RQOBS,000058.7446,39182,316,*7A
$RQOBS,000058.7562,39329,177,*7B
$RQOBS,000058.7678,39381,79,*4E
$RQOBS,000058.7793,39216,57,*49
$RQOBS,000058.7909,39285,-7,*56
$RQOBS,000058.8025,39258,21,*47
$RQOBS,000058.8141,39244,-49,*6A
$RQOBS,000058.8259,39239,-1,*56
$RQOBS,000058.8373,39272,280,*76
$RQOBS,000058.8489,39354,234,*7E
$RQOBS,000058.8605,39415,88,*4F
$RQOBS,000058.8721,39337,-21,*61
$RQOBS,000058.8837,39341,-78,*64
$RQOBS,000058.8953,39331,-45,*6E
$RQOBS,000058.9069,39344,75,*43
$RQOBS,000058.9185,39404,125,*77
$RQOBS,000058.9301,39386,413,*74
$RQOBS,000058.9417,39451,211,*7D
$RQOBS,000058.9533,39439,-85,*66
$RQOBS,000058.9649,39309,-243,*54
$RQOBS,000058.9765,39329,-147,*5E
$RQOBS,000058.9881,39181,5,*71
$RQOBS,000058.9997,39132,-191,*5E
$RQOBS,000059.0113,39231,-92,*60
$RQOBS,000059.0229,39315,-22,*66
$RQOBS,000059.0345,39244,163,*71
$RQOBS,000059.0461,39180,102,*7C
$RQOBS,000059.0577,39164,-123,*5E
$RQOBS,000059.0693,39192,-144,*5F
$RQOBS,000059.0809,39277,-14,*6E
$RQOBS,000059.0925,39413,42,*4B
$RQOBS,000059.1041,39258,52,*49
$RQOBS,000059.1157,39317,-84,*63
$RQOBS,000059.1273,39335,-137,*5F
$RQOBS,000059.1389,39285,-227,*53
$RQOBS,000059.1505,39080,-112,*53
$RQOBS,000059.1621,39125,73,*43
$RQOBS,000059.1737,39288,273,*73
$RQOBS,000059.1853,39333,213,*79
$RQOBS,000059.1969,39236,235,*71
$RQOBS,000059.2085,39262,46,*4E
$RQOBS,000059.2201,39251,54,*43
$RQOBS,000059.2316,39249,8,*74
$RQOBS,000059.2432,39255,-98,*6C
$RQOBS,000059.2549,39247,-30,*60
$RQOBS,000059.2664,39297,-22,*62
$RQOBS,000059.2781,39293,9,*78
$RQOBS,000059.2896,39325,116,*72
$RQOBS,000059.3013,39211,30,*45
$RQOBS,000059.3128,39134,-15,*62
$RQOBS,000059.3244,39314,-146,*5C
$RQOBS,000059.3361,39264,146,*71
$RQOBS,000059.3476,39245,158,*7C
$RQOBS,000059.3592,39427,80,*41
$RQOBS,000059.3708,39325,6,*7B
$RQOBS,000059.3824,39254,46,*49
$RQOBS,000059.3940,39380,186,*7F
$RQOBS,000059.4056,39377,271,*75
$RQOBS,000059.4172,39226,88,*43
$RQOBS,000059.4288,39217,182,*7C
$RQOBS,000059.4404,39329,304,*7E
$RQOBS,000059.4520,39297,134,*7C
$RQOBS,000059.4636,39198,-31,*6D
$RQOBS,000059.4752,39167,-83,*67
$RQOBS,000059.4868,39197,-143,*53
$RQOBS,000059.4984,39223,16,*40
$RQOBS,000059.5100,39243,13,*46
$RQOBS,000059.5216,39273,-125,*58
$RQOBS,000059.5332,39299,-129,*57
$RQOBS,000059.5448,39284,97,*48
$RQOBS,000059.5564,39167,246,*77
$RQOBS,000059.5680,39327,165,*7A
$RQOBS,000059.5796,39208,126,*77
$RQOBS,000059.5912,39280,81,*49
$RQOBS,000059.6028,39346,142,*7F
$RQOBS,000059.6144,39319,213,*79
$RQOBS,000059.6260,39256,240,*70
$RQOBS,000059.6376,39172,61,*42
$RQOBS,000059.6492,39173,-278,*59
$RQOBS,000059.6608,39210,-151,*56
$RQOBS,000059.6724,39171,263,*72
$RQOBS,000059.6840,39351,215,*7E
$RQOBS,000059.6956,39401,66,*4C
$RQOBS,000059.7071,39321,128,*7F
$RQOBS,000059.7188,39233,85,*4C
$RQOBS,000059.7303,39330,144,*73
$RQOBS,000059.7420,39283,197,*72
$RQOBS,000059.7536,39224,61,*41
$RQOBS,000059.7651,39355,182,*78
$RQOBS,000059.7768,39256,333,*79
$RQOBS,000059.7884,39232,207,*70
$RQOBS,000059.8000,39298,81,*47
$RQOBS,000059.8115,39399,-73,*62
$RQOBS,000059.8231,39237,102,*78
$RQOBS,000059.8348,39315,203,*74
$RQOBS,000059.8463,39311,307,*7B
$RQOBS,000059.8580,39180,289,*7A
$RQOBS,000059.8696,39195,150,*7D
$RQOBS,000059.8811,39219,183,*75
$RQOBS,000059.8927,39145,38,*4A
$RQOBS,000059.9043,39220,21,*48
$RQOBS,000059.9159,39285,131,*7D
$RQOBS,000059.9275,39386,-22,*6C
$RQOBS,000059.9391,39314,147,*73
$RQOBS,000059.9507,39219,114,*70
$RQOBS,000059.9623,39032,-118,*5F
$RQOBS,000059.9739,39178,-137,*57
$RQOBS,000059.9855,39364,-79,*66
$RQOBS,000059.9971,39286,-114,*56
$RQOBS,000100.0087,39253,-32,*6F
$RQOBS,000100.0203,39198,-51,*60
$RQOBS,000100.0319,39134,6,*73
$RQOBS,000100.0434,39087,103,*76
$RQOBS,000100.0551,39051,64,*4F
$RQOBS,000100.0666,39106,15,*4D
$RQOBS,000100.0783,39205,61,*44
$RQOBS,000100.0899,39219,220,*7A
$RQOBS,000100.1015,39119,135,*73
$RQOBS,000100.1131,39169,-12,*6A
$RQOBS,000100.1247,39312,76,*49
$RQOBS,000100.1363,39251,105,*7D
$RQOBS,000100.1479,39195,-13,*61
$RQOBS,000100.1595,39227,-122,*5B
$RQOBS,000100.1711,39402,-2,*57
$RQOBS,000100.1827,39385,-17,*61
$RQOBS,000100.1943,39205,-31,*6F
$RQOBS,000100.2059,39302,1,*76
$RQOBS,000100.2174,39387,6,*72
$RQOBS,000100.2290,39401,-27,*6C
$RQOBS,000100.2407,39447,-61,*64
$RQOBS,000100.2523,39359,-15,*68
$RQOBS,000100.2639,39100,58,*4A
$RQOBS,000100.2755,39168,195,*7F
$RQOBS,000100.2871,39271,262,*76
$RQOBS,000100.2987,39204,55,*4A
$RQOBS,000100.3103,39248,-17,*6C
$RQOBS,000100.3219,39217,-22,*68
$RQOBS,000100.3335,39207,-151,*53
$RQOBS,000100.3451,39205,-80,*69
$RQOBS,000100.3567,39217,-113,*55
$RQOBS,000100.3683,39204,44,*40
$RQOBS,000100.3798,39312,162,*78
$RQOBS,000100.3915,39329,122,*7F
$RQOBS,000100.4031,39342,-15,*62
$RQOBS,000100.4147,39304,-32,*65
$RQOBS,000100.4263,39223,-64,*67
$RQOBS,000100.4379,39304,77,*46
$RQOBS,000100.4494,39366,138,*7C
$RQOBS,000100.4611,39341,84,*40
$RQOBS,000100.4726,39312,3,*7C
$RQOBS,000100.4842,39310,86,*4E
$RQOBS,000100.4958,39278,-43,*6F
$RQOBS,000100.5074,39162,55,*4B
$RQOBS,000100.5190,39244,36,*42
$RQOBS,000100.5306,39311,96,*44
$RQOBS,000100.5422,39244,-23,*67
$RQOBS,000100.5538,39308,-51,*61
$RQOBS,000100.5654,39321,-144,*56
$RQOBS,000100.5771,39308,-113,*59
$RQOBS,000100.5887,39169,43,*43
$RQOBS,000100.6002,39217,-141,*51
$RQOBS,000100.6119,39120,-32,*68
$RQOBS,000100.6234,39133,76,*4B
$RQOBS,000100.6350,39198,-7,*52
$RQOBS,000100.6466,39336,-35,*67
$RQOBS,000100.6582,39345,22,*43
$RQOBS,000100.6698,39231,59,*45
$RQOBS,000100.6814,39227,93,*4E
$RQOBS,000100.6930,39380,251,*79
$RQOBS,000100.7046,39326,82,*40
$RQOBS,000100.7162,39270,65,*4C
$RQOBS,000100.7278,39291,93,*42
$RQOBS,000100.7394,39257,69,*4E
$RQOBS,000100.7510,39162,-147,*51
$RQOBS,000100.7626,39205,-183,*5D
$RQOBS,000100.7742,39311,84,*41
$RQOBS,000100.7858,39350,46,*4E
$RQOBS,000100.7974,39390,-274,*53
$RQOBS,000100.8090,39358,-328,*53
$RQOBS,000100.8206,39224,-263,*5A
$RQOBS,000100.8322,39182,-121,*57
$RQOBS,000100.8438,39214,102,*7B
$RQOBS,000100.8554,39305,46,*40
$RQOBS,000100.8670,39279,31,*4F
$RQOBS,000100.8786,39297,15,*41
$RQOBS,000100.8902,39299,-89,*65
$RQOBS,000100.9018,39265,-9,*5D
$RQOBS,000100.9134,39281,-3,*52
$RQOBS,000100.9250,39294,-55,*64
$RQOBS,000100.9366,39248,7,*7B
$RQOBS,000100.9482,39400,-40,*62
$RQOBS,000100.9598,39281,45,*4F
$RQOBS,000100.9714,39223,170,*76
$RQOBS,000100.9830,39373,-57,*62
$RQOBS,000100.9946,39268,-107,*5D
$RQOBS,000101.0062,39222,-117,*55
$RQOBS,000101.0178,39272,-201,*5E
$RQOBS,000101.0294,39238,103,*7D
$RQOBS,000101.0410,39257,188,*7D
$RQOBS,000101.0526,39143,149,*72
$RQOBS,000101.0642,39206,40,*49
$RQOBS,000101.0757,39377,130,*7D
$RQOBS,000101.0874,39286,198,*7E
$RQOBS,000101.0990,39272,321,*7E
$RQOBS,000101.1106,39249,186,*7F
